"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: QueryEngineImplTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/catalog/federated-catalog-cache/src/test/java/org/eclipse/dataspaceconnector/catalog/cache/query/QueryEngineImplTest.java","19","7","19","25"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: CachedAssetTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/catalog/federated-catalog-spi/src/test/java/org/eclipse/dataspaceconnector/catalog/spi/CachedAssetTest.java","9","7","9","21"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: DapsJwtDecoratorTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/iam/daps/src/test/java/org/eclipse/dataspaceconnector/iam/daps/DapsJwtDecoratorTest.java","25","7","25","26"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: IdentityDidCoreExtensionTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/iam/decentralized-identity/identity-did-core/src/test/java/org/eclipse/dataspaceconnector/iam/did/IdentityDidCoreExtensionTest.java","29","7","29","34"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: GenericJweWriterReaderTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/iam/decentralized-identity/identity-did-core/src/test/java/org/eclipse/dataspaceconnector/iam/did/hub/jwe/GenericJweWriterReaderTest.java","14","7","14","32"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: DefaultDidPublicKeyResolverTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/iam/decentralized-identity/identity-did-core/src/test/java/org/eclipse/dataspaceconnector/iam/did/resolution/DefaultDidPublicKeyResolverTest.java","24","7","24","37"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: VerifiableCredentialFactoryTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/iam/decentralized-identity/identity-did-crypto/src/test/java/org/eclipse/dataspaceconnector/iam/did/crypto/credentials/VerifiableCredentialFactoryTest.java","16","7","16","37"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: KeyPairFactoryTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/iam/decentralized-identity/identity-did-crypto/src/test/java/org/eclipse/dataspaceconnector/iam/did/crypto/key/KeyPairFactoryTest.java","5","7","5","24"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: CommitQueryRequestTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/iam/decentralized-identity/identity-did-spi/src/test/java/org/eclipse/dataspaceconnector/iam/did/spi/hub/message/CommitQueryRequestTest.java","22","7","22","28"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: CommitQueryResponseTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/iam/decentralized-identity/identity-did-spi/src/test/java/org/eclipse/dataspaceconnector/iam/did/spi/hub/message/CommitQueryResponseTest.java","22","7","22","29"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: CommitQueryTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/iam/decentralized-identity/identity-did-spi/src/test/java/org/eclipse/dataspaceconnector/iam/did/spi/hub/message/CommitQueryTest.java","22","7","22","21"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: CommitTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/iam/decentralized-identity/identity-did-spi/src/test/java/org/eclipse/dataspaceconnector/iam/did/spi/hub/message/CommitTest.java","22","7","22","16"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: ErrorResponseTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/iam/decentralized-identity/identity-did-spi/src/test/java/org/eclipse/dataspaceconnector/iam/did/spi/hub/message/ErrorResponseTest.java","22","7","22","23"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: HubObjectTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/iam/decentralized-identity/identity-did-spi/src/test/java/org/eclipse/dataspaceconnector/iam/did/spi/hub/message/HubObjectTest.java","24","7","24","19"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: ObjectQueryRequestTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/iam/decentralized-identity/identity-did-spi/src/test/java/org/eclipse/dataspaceconnector/iam/did/spi/hub/message/ObjectQueryRequestTest.java","24","7","24","28"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: ObjectQueryResponseTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/iam/decentralized-identity/identity-did-spi/src/test/java/org/eclipse/dataspaceconnector/iam/did/spi/hub/message/ObjectQueryResponseTest.java","22","7","22","29"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: ObjectQueryTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/iam/decentralized-identity/identity-did-spi/src/test/java/org/eclipse/dataspaceconnector/iam/did/spi/hub/message/ObjectQueryTest.java","24","7","24","21"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: WriteRequestTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/iam/decentralized-identity/identity-did-spi/src/test/java/org/eclipse/dataspaceconnector/iam/did/spi/hub/message/WriteRequestTest.java","22","7","22","22"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: WriteResponseTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/iam/decentralized-identity/identity-did-spi/src/test/java/org/eclipse/dataspaceconnector/iam/did/spi/hub/message/WriteResponseTest.java","22","7","22","23"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: FingerprintTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/iam/oauth2/oauth2-core/src/test/java/org/eclipse/dataspaceconnector/iam/oauth2/core/impl/FingerprintTest.java","28","7","28","21"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: Oauth2ServiceImplTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/iam/oauth2/oauth2-core/src/test/java/org/eclipse/dataspaceconnector/iam/oauth2/core/impl/Oauth2ServiceImplTest.java","46","7","46","27"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: Oauth2ValidationRuleTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/iam/oauth2/oauth2-core/src/test/java/org/eclipse/dataspaceconnector/iam/oauth2/core/impl/Oauth2ValidationRuleTest.java","13","7","13","30"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: InMemoryAssetIndexTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/in-memory/assetindex-memory/src/test/java/org/eclipse/dataspaceconnector/metadata/memory/InMemoryAssetIndexTest.java","21","7","21","28"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: InMemoryContractDefinitionStoreTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/in-memory/contractdefinition-store-memory/src/test/java/org/eclipse/dataspaceconnector/contractdefinition/store/memory/InMemoryContractDefinitionStoreTest.java","25","7","25","41"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: InMemoryDidDocumentStoreTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/in-memory/did-document-store-inmem/src/test/java/org/eclipse/dataspaceconnector/samples/identity/did/InMemoryDidDocumentStoreTest.java","17","7","17","34"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: InMemoryIdentityHubStoreTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/in-memory/identity-hub-memory/src/test/java/org/eclipse/dataspaceconnector/iam/did/hub/memory/InMemoryIdentityHubStoreTest.java","24","7","24","34"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: DidDocumentTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/ion/ion-core/src/test/java/org/eclipse/dataspaceconnector/ion/dto/did/DidDocumentTest.java","27","7","27","21"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: DidDocumentSerializationTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/ion/ion-core/src/test/java/org/eclipse/dataspaceconnector/ion/model/did/resolution/DidDocumentSerializationTest.java","13","7","13","34"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: HexStringUtilsTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/ion/ion-core/src/test/java/org/eclipse/dataspaceconnector/ion/util/HexStringUtilsTest.java","7","7","7","24"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: JsonCanonicalizerTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/ion/ion-core/src/test/java/org/eclipse/dataspaceconnector/ion/util/JsonCanonicalizerTest.java","11","7","11","27"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: AbsSpatialPositionConstraintFunctionTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/policy/ids-policy/src/test/java/org/eclipse/dataspaceconnector/ids/policy/AbsSpatialPositionConstraintFunctionTest.java","18","7","18","46"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: PartnerLevelConstraintFunctionTest is not referenced within this codebase. If not used as an external API it should be removed.","/extensions/policy/ids-policy/src/test/java/org/eclipse/dataspaceconnector/ids/policy/PartnerLevelConstraintFunctionTest.java","17","7","17","40"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: QueueEntry is not referenced within this codebase. If not used as an external API it should be removed.","/samples/other/streaming/src/main/java/org/eclipse/dataspaceconnector/transfer/demo/protocols/object/DemoObjectStorage.java","101","26","101","35"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: ConnectMessageTest is not referenced within this codebase. If not used as an external API it should be removed.","/samples/other/streaming/src/test/java/org/eclipse/dataspaceconnector/transfer/demo/protocols/spi/ConnectMessageTest.java","27","7","27","24"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: ObjectStorageMessageTest is not referenced within this codebase. If not used as an external API it should be removed.","/samples/other/streaming/src/test/java/org/eclipse/dataspaceconnector/transfer/demo/protocols/spi/ObjectStorageMessageTest.java","26","7","26","30"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: ContractDefinitionTest is not referenced within this codebase. If not used as an external API it should be removed.","/spi/contract-spi/src/test/java/org/eclipse/dataspaceconnector/spi/types/domain/contract/offer/ContractDefinitionTest.java","11","7","11","28"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: AssetTest is not referenced within this codebase. If not used as an external API it should be removed.","/spi/core-spi/src/test/java/org/eclipse/dataspaceconnector/spi/types/domain/asset/AssetTest.java","10","7","10","15"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: QueryRequestTest is not referenced within this codebase. If not used as an external API it should be removed.","/spi/core-spi/src/test/java/org/eclipse/dataspaceconnector/spi/types/domain/metadata/QueryRequestTest.java","11","7","11","22"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: ProvisionedResourceTest is not referenced within this codebase. If not used as an external API it should be removed.","/spi/transfer-spi/src/test/java/org/eclipse/dataspaceconnector/spi/types/domain/transfer/ProvisionedResourceTest.java","26","7","26","29"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: ResourceDefinitionTest is not referenced within this codebase. If not used as an external API it should be removed.","/spi/transfer-spi/src/test/java/org/eclipse/dataspaceconnector/spi/types/domain/transfer/ResourceDefinitionTest.java","26","7","26","28"
"Unused classes and interfaces","A non-public class or interface that is not used anywhere in the program wastes programmer resources.","recommendation","Unused class: ResourceManifestTest is not referenced within this codebase. If not used as an external API it should be removed.","/spi/transfer-spi/src/test/java/org/eclipse/dataspaceconnector/spi/types/domain/transfer/ResourceManifestTest.java","25","7","25","26"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter runtimeName is unused.","/core/base/src/main/java/org/eclipse/dataspaceconnector/core/monitor/ConsoleMonitor.java","40","27","40","54"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter context is unused.","/spi/contract-spi/src/main/java/org/eclipse/dataspaceconnector/spi/contract/policy/RuleFunction.java","26","30","26","50"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter rule is unused.","/spi/contract-spi/src/main/java/org/eclipse/dataspaceconnector/spi/contract/policy/AtomicConstraintFunction.java","34","60","34","65"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter context is unused.","/data-protocols/ids/ids-core/src/main/java/org/eclipse/dataspaceconnector/ids/core/message/IdsMessageSender.java","35","42","35","63"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter payload is unused.","/data-protocols/ids/ids-api-multipart-endpoint-v1/src/main/java/org/eclipse/dataspaceconnector/ids/api/multipart/handler/description/DescriptionRequestHandler.java","31","13","31","36"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter element is unused.","/data-protocols/ids/ids-spi/src/main/java/org/eclipse/dataspaceconnector/ids/spi/descriptor/IdsDescriptorService.java","27","36","27","49"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter serviceExtensionContext is unused.","/data-protocols/ids/ids-transform-v1/src/main/java/org/eclipse/dataspaceconnector/ids/transform/IdsTransformServiceExtension.java","46","39","46","85"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter containerName is unused.","/extensions/azure/blobstorage/api/src/main/java/org/eclipse/dataspaceconnector/common/azure/BlobStoreApi.java","38","49","38","68"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter query is unused.","/extensions/catalog/federated-catalog-spi/src/main/java/org/eclipse/dataspaceconnector/catalog/spi/CacheQueryAdapter.java","34","24","34","55"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter publicKey is unused.","/extensions/iam/decentralized-identity/identity-did-spi/src/main/java/org/eclipse/dataspaceconnector/iam/did/spi/credentials/CredentialsVerifier.java","37","70","37","95"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter interceptor is unused.","/launchers/junit/src/testFixtures/java/org/eclipse/dataspaceconnector/junit/launcher/EdcExtension.java","71","37","71","59"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter context is unused.","/samples/04.0-file-transfer/transfer-file/src/main/java/org/eclipse/dataspaceconnector/extensions/api/FileTransferExtension.java","98","45","98","75"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter topicName is unused.","/samples/other/streaming/src/main/java/org/eclipse/dataspaceconnector/transfer/demo/protocols/spi/stream/StreamObserver.java","25","20","25","35"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter session is unused.","/samples/other/streaming/src/main/java/org/eclipse/dataspaceconnector/transfer/demo/protocols/ws/PubSubClientEndpoint.java","47","25","47","39"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter reason is unused.","/samples/other/streaming/src/main/java/org/eclipse/dataspaceconnector/transfer/demo/protocols/ws/PubSubClientEndpoint.java","57","23","57","40"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter dataMessage is unused.","/samples/other/streaming/src/main/java/org/eclipse/dataspaceconnector/transfer/demo/protocols/ws/PubSubConsumer.java","22","17","22","39"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter hash is unused.","/spi/contract-spi/src/main/java/org/eclipse/dataspaceconnector/spi/contract/negotiation/ConsumerContractNegotiationManager.java","38","106","38","116"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter hash is unused.","/spi/contract-spi/src/main/java/org/eclipse/dataspaceconnector/spi/contract/negotiation/ConsumerContractNegotiationManager.java","43","101","43","111"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter token is unused.","/spi/contract-spi/src/main/java/org/eclipse/dataspaceconnector/spi/contract/negotiation/ContractNegotiationManager.java","33","32","33","47"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter hash is unused.","/spi/contract-spi/src/main/java/org/eclipse/dataspaceconnector/spi/contract/negotiation/ProviderContractNegotiationManager.java","38","98","38","108"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter token is unused.","/spi/contract-spi/src/main/java/org/eclipse/dataspaceconnector/spi/contract/negotiation/ProviderContractNegotiationManager.java","43","40","43","55"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter agreement is unused.","/spi/contract-spi/src/main/java/org/eclipse/dataspaceconnector/spi/contract/negotiation/ProviderContractNegotiationManager.java","43","80","43","106"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter hash is unused.","/spi/contract-spi/src/main/java/org/eclipse/dataspaceconnector/spi/contract/negotiation/ProviderContractNegotiationManager.java","43","109","43","119"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter latestOffer is unused.","/spi/contract-spi/src/main/java/org/eclipse/dataspaceconnector/spi/contract/validation/ContractValidationService.java","39","75","39","99"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter token is unused.","/spi/contract-spi/src/main/java/org/eclipse/dataspaceconnector/spi/contract/validation/ContractValidationService.java","49","22","49","37"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter agreement is unused.","/spi/contract-spi/src/main/java/org/eclipse/dataspaceconnector/spi/contract/validation/ContractValidationService.java","49","40","49","66"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter latestOffer is unused.","/spi/contract-spi/src/main/java/org/eclipse/dataspaceconnector/spi/contract/validation/ContractValidationService.java","49","69","49","93"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter responseType is unused.","/spi/core-spi/src/main/java/org/eclipse/dataspaceconnector/spi/message/RemoteMessageDispatcher.java","39","35","39","55"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter process is unused.","/spi/transfer-spi/src/main/java/org/eclipse/dataspaceconnector/spi/transfer/TransferProcessListener.java","44","31","44","53"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter process is unused.","/spi/transfer-spi/src/main/java/org/eclipse/dataspaceconnector/spi/transfer/TransferProcessListener.java","53","30","53","52"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter process is unused.","/spi/transfer-spi/src/main/java/org/eclipse/dataspaceconnector/spi/transfer/TransferProcessListener.java","62","29","62","51"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter process is unused.","/spi/transfer-spi/src/main/java/org/eclipse/dataspaceconnector/spi/transfer/TransferProcessListener.java","80","33","80","55"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter process is unused.","/spi/transfer-spi/src/main/java/org/eclipse/dataspaceconnector/spi/transfer/TransferProcessListener.java","116","28","116","50"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter processId is unused.","/spi/transfer-spi/src/main/java/org/eclipse/dataspaceconnector/spi/transfer/store/TransferProcessStore.java","60","21","60","36"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter key is unused.","/spi/transfer-spi/src/main/java/org/eclipse/dataspaceconnector/spi/transfer/store/TransferProcessStore.java","60","39","60","48"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter data is unused.","/spi/transfer-spi/src/main/java/org/eclipse/dataspaceconnector/spi/transfer/store/TransferProcessStore.java","60","51","60","61"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter processId is unused.","/spi/transfer-spi/src/main/java/org/eclipse/dataspaceconnector/spi/transfer/store/TransferProcessStore.java","62","21","62","36"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter key is unused.","/spi/transfer-spi/src/main/java/org/eclipse/dataspaceconnector/spi/transfer/store/TransferProcessStore.java","62","39","62","48"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter data is unused.","/spi/transfer-spi/src/main/java/org/eclipse/dataspaceconnector/spi/transfer/store/TransferProcessStore.java","62","51","62","61"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter processId is unused.","/spi/transfer-spi/src/main/java/org/eclipse/dataspaceconnector/spi/transfer/store/TransferProcessStore.java","64","21","64","36"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter key is unused.","/spi/transfer-spi/src/main/java/org/eclipse/dataspaceconnector/spi/transfer/store/TransferProcessStore.java","64","39","64","48"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter processId is unused.","/spi/transfer-spi/src/main/java/org/eclipse/dataspaceconnector/spi/transfer/store/TransferProcessStore.java","66","21","66","36"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter keys is unused.","/spi/transfer-spi/src/main/java/org/eclipse/dataspaceconnector/spi/transfer/store/TransferProcessStore.java","66","39","66","54"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter type is unused.","/spi/transfer-spi/src/main/java/org/eclipse/dataspaceconnector/spi/transfer/store/TransferProcessStore.java","68","20","68","32"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter processId is unused.","/spi/transfer-spi/src/main/java/org/eclipse/dataspaceconnector/spi/transfer/store/TransferProcessStore.java","68","35","68","50"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter resourceDefinitionId is unused.","/spi/transfer-spi/src/main/java/org/eclipse/dataspaceconnector/spi/transfer/store/TransferProcessStore.java","68","53","68","79"
"Useless parameter","Parameters that are not used add unnecessary complexity to an interface.","recommendation","The parameter request is unused.","/spi/transfer-spi/src/main/java/org/eclipse/dataspaceconnector/spi/transfer/synchronous/DataProxy.java","7","24","7","42"
"Inner class could be static","A non-static nested class keeps a reference to the enclosing object, which makes the nested class bigger and may cause a memory leak.","recommendation","FakeConsoleMonitor should be made static, since the enclosing instance is not used.","/core/contract/src/test/java/org/eclipse/dataspaceconnector/contract/negotiation/AbstractContractNegotiationIntegrationTest.java","209","21","209","38"
"Inner class could be static","A non-static nested class keeps a reference to the enclosing object, which makes the nested class bigger and may cause a memory leak.","recommendation","SignalingInMemoryContractNegotiationStore should be made static, since the enclosing instance is not used.","/core/contract/src/test/java/org/eclipse/dataspaceconnector/contract/negotiation/AbstractContractNegotiationIntegrationTest.java","100","21","100","61"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""ContractDefinitionService.definitionFor""|""relative:///spi/contract-spi/src/main/java/org/eclipse/dataspaceconnector/spi/contract/offer/ContractDefinitionService.java:42:24:42:36""]]; it is advisable to add an Override annotation.","/core/contract/src/main/java/org/eclipse/dataspaceconnector/contract/offer/ContractDefinitionServiceImpl.java","51","31","51","43"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""MultiplicityConstraint.getConstraints""|""relative:///core/policy/policy-evaluator/src/main/java/org/eclipse/dataspaceconnector/policy/model/MultiplicityConstraint.java:29:29:29:42""]]; it is advisable to add an Override annotation.","/core/policy/policy-evaluator/src/main/java/org/eclipse/dataspaceconnector/policy/model/XoneConstraint.java","33","29","33","42"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""AbstractDescriptionRequestHandler<Catalog,ResourceCatalog>.retrieveObject""|""file:///Users/marcgomez/Dev/EDC/Agera-DataSpaceConnector/data-protocols/ids/ids-api-multipart-endpoint-v1/src/main/java/org/eclipse/dataspaceconnector/ids/api/multipart/handler/description/AbstractDescriptionRequestHandler.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/data-protocols/ids/ids-api-multipart-endpoint-v1/src/main/java/org/eclipse/dataspaceconnector/ids/api/multipart/handler/description/DataCatalogDescriptionRequestHandler.java","46","23","46","36"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""AbstractDescriptionRequestHandler<OfferedAsset,Resource>.retrieveObject""|""file:///Users/marcgomez/Dev/EDC/Agera-DataSpaceConnector/data-protocols/ids/ids-api-multipart-endpoint-v1/src/main/java/org/eclipse/dataspaceconnector/ids/api/multipart/handler/description/AbstractDescriptionRequestHandler.class:0:0:0:0""]]; it is advisable to add an Override annotation.
This method overrides [[""AbstractDescriptionRequestHandler<OfferedAsset,Resource>.retrieveObject""|""file:///Users/marcgomez/Dev/EDC/Agera-DataSpaceConnector/data-protocols/ids/ids-api-multipart-endpoint-v1/build/classes/java/main/org/eclipse/dataspaceconnector/ids/api/multipart/handler/description/AbstractDescriptionRequestHandler.class:0:0:0:0""]]; it is advisable to add an Override annotation.","/data-protocols/ids/ids-api-multipart-endpoint-v1/src/main/java/org/eclipse/dataspaceconnector/ids/api/multipart/handler/description/ResourceDescriptionRequestHandler.java","59","28","59","41"
"Missing Override annotation","A method that overrides a method in a superclass but does not have an 'Override' annotation cannot take advantage of compiler checks, and makes code less readable.","recommendation","This method overrides [[""ConnectorService.getConnector""|""relative:///data-protocols/ids/ids-spi/src/main/java/org/eclipse/dataspaceconnector/ids/spi/service/ConnectorService.java:34:15:34:26""]]; it is advisable to add an Override annotation.","/data-protocols/ids/ids-core/src/main/java/org/eclipse/dataspaceconnector/ids/core/service/ConnectorServiceImpl.java","48","22","48","33"
